0	4.153100967	-1.503113095	-1.547013585	-1.661951367	1.578285813	-1.347556893	0	0	0	0	0	0
0.008	4.153100967	-1.503113095	-1.547013585	-1.661951367	1.578285813	-1.347556893	0	0	0	0	0	0
0.016	4.153100967	-1.503113095	-1.547013585	-1.661951367	1.578285813	-1.347556893	0	0	0	0	0	0
0.024	4.153100967	-1.503113095	-1.547013585	-1.661951367	1.578285813	-1.347556893	0	0	0	0	0	0
0.032	4.153100967	-1.503113095	-1.547013585	-1.661951367	1.578285813	-1.347556893	0	0	0	0	0	0
0.04	4.153100967	-1.503113095	-1.547013585	-1.661951367	1.578285813	-1.347556893	0	0	0	0	0	0
0.048	4.153100967	-1.503113095	-1.547013585	-1.661951367	1.578285813	-1.347556893	0	0	0	0	0	0
0.056	4.153100967	-1.503113095	-1.547013585	-1.661951367	1.578285813	-1.347556893	0	0	0	0	0	0
0.064	4.153100967	-1.503113095	-1.547013585	-1.661951367	1.578285813	-1.347556893	0	0	0	0	0	0
0.072	4.153100967	-1.503113095	-1.547013585	-1.661951367	1.578285813	-1.347556893	0	0	0	0	0	0
0.08	4.153100967	-1.503113095	-1.547013585	-1.661951367	1.578285813	-1.347556893	0	0	0	0	0	0
0.088	4.153100967	-1.503113095	-1.547013585	-1.661951367	1.578285813	-1.347556893	0	0	0	0	0	0
0.096	4.153100967	-1.503113095	-1.547013585	-1.661951367	1.578285813	-1.347556893	0	0	0	0	0	0
0.104	4.153100967	-1.503113095	-1.547013585	-1.661951367	1.578285813	-1.347556893	0	0	0	0	0	0
0.112	4.153100967	-1.503113095	-1.547013585	-1.661951367	1.578285813	-1.347556893	0	0	0	0	0	0
0.12	4.153100967	-1.503113095	-1.547013585	-1.661951367	1.578285813	-1.347556893	0	0	0	0	0	0
0.128	4.153100967	-1.503113095	-1.547013585	-1.661951367	1.578285813	-1.347556893	0	0	0	0	0	0
0.136	4.153100967	-1.503113095	-1.547013585	-1.661951367	1.578285813	-1.347556893	0	0	0	0	0	0
0.144	4.153100967	-1.503113095	-1.547013585	-1.661951367	1.578285813	-1.347556893	0	0	0	0	0	0
0.152	4.153100967	-1.503113095	-1.547013585	-1.661951367	1.578285813	-1.347556893	0	0	0	0	0	0
0.16	4.153100967	-1.503113095	-1.547013585	-1.661951367	1.578285813	-1.347556893	0	0	0	0	0	0
