1.35	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-48.41716667	10.96308333	0	-67.35	16.8375	0
1.4	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-51.56016667	11.74883333	0	-67.35	16.8375	0
1.45	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-54.70316667	12.53458333	0	-67.35	16.8375	0
1.5	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-57.84616667	13.32033333	0	-67.35	16.8375	0
1.55	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-60.35931945	14.29316666	0	-64.23194444	18.70833333	0
1.6	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-62.87247222	15.266	0	-61.11388889	20.57916667	0
1.65	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-65.385625	16.23883333	0	-57.99583333	22.45	0
1.7	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-68.304125	17.21166666	0	-61.11388889	22.45	0
1.75	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-71.222625	18.1845	0	-64.23194444	22.45	0
1.8	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-74.141125	19.15733333	0	-67.35	22.45	0
1.85	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-77.98256944	20.205	0	-72.33888889	22.45	0
1.9	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-81.82401389	21.25266666	0	-77.32777778	22.45	0
1.95	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-85.66545833	22.30033333	0	-82.31666667	22.45	0
2	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-89.23251389	23.27316666	0	-82.31666667	22.45	0
2.05	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-92.79956944	24.246	0	-82.31666667	22.45	0
2.1	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-96.366625	25.21883333	0	-82.31666667	22.45	0
2.15	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-101.9604167	26.434875	-0.001414929	-97.90694445	24.32083333	-0.010884067
2.2	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-107.5542083	27.65091666	-0.002829857	-113.4972222	26.19166667	-0.021768134
2.25	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-113.148	28.86695833	-0.004244786	-129.0875	28.0625	-0.032652201
2.3	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-119.7832222	30.26384722	-0.005768555	-133.4527778	28.68611111	-0.032652201
2.35	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-126.4184445	31.66073611	-0.007292325	-137.8180555	29.30972222	-0.032652201
2.4	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-133.0536667	33.057625	-0.008816094	-142.1833333	29.93333333	-0.032652201
2.45	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-139.7824306	34.35473611	-0.010231023	-146.5486111	29.93333333	-0.032652201
2.5	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-146.5111944	35.65184722	-0.011645952	-150.9138889	29.93333333	-0.032652201
2.55	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-153.2399583	36.94895833	-0.013060881	-155.2791667	29.93333333	-0.032652201
2.6	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-160.4863194	38.34584722	-0.01458465	-155.2791667	29.93333333	-0.032652201
2.65	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-167.7326806	39.74273611	-0.01610842	-155.2791667	29.93333333	-0.032652201
2.7	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-174.9790417	41.139625	-0.017632189	-155.2791667	29.93333333	-0.032652201
2.75	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-181.3024584	42.11245833	-0.017632189	-152.1611111	27.43888889	-0.021768134
2.8	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-187.625875	43.08529167	-0.017632189	-149.0430556	24.94444444	-0.010884067
2.85	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-193.9492917	44.058125	-0.017632189	-145.925	22.45	0
2.9	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-200.3537778	44.94988889	-0.017632189	-146.5486111	21.82638889	0
2.95	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-206.7582639	45.84165278	-0.017632189	-147.1722222	21.20277778	0
3	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-213.16275	46.73341667	-0.017632189	-147.7958333	20.57916667	0
3.05	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-220.0598889	47.86838889	-0.017632189	-147.7958333	21.82638889	0
3.1	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-226.9570278	49.00336111	-0.017632189	-147.7958333	23.07361111	0
3.15	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-233.8541667	50.13833333	-0.017632189	-147.7958333	24.32083333	0
3.2	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-240.2586528	51.19223611	-0.017632189	-147.7958333	24.32083333	0
3.25	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-246.6631389	52.24613888	-0.017632189	-147.7958333	24.32083333	0
3.3	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-253.067625	53.30004166	-0.017632189	-147.7958333	24.32083333	0
3.35	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-257.2021667	54.02966666	-0.017632189	-130.3347222	21.82638889	0
3.4	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-261.3367083	54.75929166	-0.017632189	-112.8736111	19.33194444	0
3.45	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-265.47125	55.48891666	-0.017632189	-95.4125	16.8375	0
3.5	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-270.6222778	57.49694444	-0.019155958	-100.4013889	25.56805556	-0.010884067
3.55	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-275.7733055	59.50497222	-0.020679728	-105.3902778	34.29861111	-0.021768134
3.6	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-280.9243333	61.513	-0.022203497	-110.3791667	43.02916667	-0.032652201
3.65	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-283.8428333	62.97225	-0.023618426	-96.03611113	39.91111111	-0.032652201
3.7	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-286.7613333	64.4315	-0.025033354	-81.69305557	36.79305556	-0.032652201
3.75	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-289.6798333	65.89075	-0.026448283	-67.35	33.675	-0.032652201
3.8	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-294.9493472	67.35	-0.029278141	-85.43472223	33.675	-0.043536268
3.85	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-300.2188611	68.80925	-0.032107998	-103.5194445	33.675	-0.054420336
3.9	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-305.488375	70.2685	-0.034937856	-121.6041667	33.675	-0.065304403
3.95	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-313.7824028	72.01461111	-0.037985395	-140.3125	34.92222222	-0.065304403
4	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-322.0764305	73.76072222	-0.041032933	-159.0208334	36.16944445	-0.065304403
4.05	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-330.3704583	75.50683333	-0.044080472	-177.7291667	37.41666667	-0.065304403
4.1	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-337.4235	76.07431944	-0.045495401	-172.7402778	29.30972222	-0.054420336
4.15	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-344.4765416	76.64180555	-0.046910329	-167.7513889	21.20277778	-0.043536268
4.2	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-351.5295833	77.20929166	-0.048325258	-162.7625	13.09583333	-0.032652201
4.25	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-359.1251666	77.82043055	-0.049849027	-162.7625	13.09583333	-0.032652201
4.3	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-366.72075	78.43156944	-0.051372797	-162.7625	13.09583333	-0.032652201
4.35	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-374.3163333	79.04270833	-0.052896566	-162.7625	13.09583333	-0.032652201
4.4	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-381.369375	80.01554166	-0.052896566	-162.7625	16.21388889	-0.021768134
4.45	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-388.4224166	80.988375	-0.052896566	-162.7625	19.33194444	-0.010884067
4.5	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-395.4754583	81.96120833	-0.052896566	-162.7625	22.45	0
4.55	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-402.3663611	83.58259722	-0.052896566	-161.5152778	27.43888889	0
4.6	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-409.2572639	85.20398611	-0.052896566	-160.2680555	32.42777778	0
4.65	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-416.1481667	86.825375	-0.052896566	-159.0208333	37.41666667	0
4.7	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-421.1245834	88.13495833	-0.052896566	-141.5597222	34.29861111	0
4.75	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-426.101	89.44454167	-0.052896566	-124.0986111	31.18055556	0
4.8	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-431.0774167	90.754125	-0.052896566	-106.6375	28.0625	0
4.85	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-437.0765556	92.29444444	-0.054311495	-117.2388889	30.55694444	-0.010884067
4.9	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-443.0756944	93.83476389	-0.055726423	-127.8402778	33.05138889	-0.021768134
4.95	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-449.0748333	95.37508333	-0.057141352	-138.4416667	35.54583333	-0.032652201
5	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-454.7496944	96.91540277	-0.05997121	-135.9472222	35.54583333	-0.043536268
5.05	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-460.4245556	98.45572222	-0.062801067	-133.4527778	35.54583333	-0.054420336
5.1	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-466.0994167	99.99604166	-0.065630925	-130.9583333	35.54583333	-0.065304403
5.15	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-471.6869722	101.305625	-0.068678464	-127.2166666	33.05138889	-0.065304403
5.2	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-477.2745278	102.6152084	-0.071726002	-123.475	30.55694444	-0.065304403
5.25	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-482.8620833	103.9247917	-0.074773541	-119.7333333	28.0625	-0.065304403
5.3	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-488.0505278	105.1408334	-0.077603399	-119.7333333	28.0625	-0.065304403
5.35	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-493.2389722	106.356875	-0.080433256	-119.7333333	28.0625	-0.065304403
5.4	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-498.4274167	107.5729167	-0.083263114	-119.7333333	28.0625	-0.065304403
5.45	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-503.778	108.9510972	-0.086092971	-120.9805555	29.30972222	-0.065304403
5.5	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-509.1285834	110.3292778	-0.088922829	-122.2277778	30.55694445	-0.065304403
5.55	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-514.4791667	111.7074583	-0.091752686	-123.475	31.80416667	-0.065304403
5.6	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-519.6301945	113.1043472	-0.093276455	-119.1097222	31.18055556	-0.054420336
5.65	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-524.7812222	114.5012361	-0.094800225	-114.7444445	30.55694444	-0.043536268
5.7	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-529.93225	115.898125	-0.096323994	-110.3791667	29.93333333	-0.032652201
5.75	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-534.9585556	117.1141667	-0.099153852	-112.25	29.30972222	-0.043536268
5.8	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-539.9848611	118.3302083	-0.101983709	-114.1208334	28.68611111	-0.054420336
5.85	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-545.0111667	119.54625	-0.104813567	-115.9916667	28.0625	-0.065304403
5.9	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-550.4241111	120.8558333	-0.107861106	-115.9916667	28.0625	-0.065304403
5.95	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-555.8370556	122.1654167	-0.110908644	-115.9916667	28.0625	-0.065304403
6	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-561.25	123.475	-0.113956183	-115.9916667	28.0625	-0.065304403
6.05	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-564.7359861	124.204625	-0.115371112	-104.1430556	24.32083333	-0.054420336
6.1	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-568.2219722	124.93425	-0.11678604	-92.29444445	20.57916667	-0.043536268
6.15	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-571.7079583	125.663875	-0.118200969	-80.44583333	16.8375	-0.032652201
6.2	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-575.4371528	126.5556389	-0.121030827	-82.31666666	18.08472222	-0.043536268
6.25	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-579.1663472	127.4474028	-0.123860684	-84.1875	19.33194445	-0.054420336
6.3	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-582.8955417	128.3391667	-0.126690542	-86.05833333	20.57916667	-0.065304403
6.35	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-587.7846528	129.64875	-0.129738081	-92.29444445	23.07361111	-0.065304403
6.4	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-592.6737639	130.9583334	-0.132785619	-98.53055558	25.56805556	-0.065304403
6.45	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-597.562875	132.2679167	-0.135833158	-104.7666667	28.0625	-0.065304403
6.5	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-602.1027639	133.4839584	-0.138663015	-104.7666667	28.0625	-0.065304403
6.55	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-606.6426528	134.7	-0.141492873	-104.7666667	28.0625	-0.065304403
6.6	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-611.1825417	135.9160417	-0.14432273	-104.7666667	28.0625	-0.065304403
6.65	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-617.7491667	137.9427778	-0.148567516	-120.3569445	34.29861111	-0.07618847
6.7	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-624.3157917	139.9695139	-0.152812303	-135.9472222	40.53472222	-0.087072537
6.75	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-630.8824167	141.99625	-0.157057089	-151.5375	46.77083333	-0.097956604
6.8	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-638.2160834	144.4408056	-0.161628397	-153.4083333	48.64166666	-0.097956604
6.85	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-645.54975	146.8853611	-0.166199705	-155.2791667	50.5125	-0.097956604
6.9	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-652.8834167	149.3299167	-0.170771013	-157.15	52.38333333	-0.097956604
6.95	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-656.8558195	150.8702361	-0.173600871	-135.3236111	46.77083333	-0.087072537
7	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-660.8282222	152.4105556	-0.176430728	-113.4972222	41.15833333	-0.07618847
7.05	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-664.800625	153.950875	-0.179260586	-91.67083333	35.54583333	-0.065304403
7.1	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-668.7730278	155.4911944	-0.182090443	-91.67083333	35.54583333	-0.065304403
7.15	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-672.7454305	157.0315139	-0.184920301	-91.67083333	35.54583333	-0.065304403
7.2	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-676.7178333	158.5718333	-0.187750158	-91.67083333	35.54583333	-0.065304403
7.25	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-678.8131666	159.3575833	-0.189273927	-76.08055555	29.30972222	-0.054420336
7.3	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-680.9085	160.1433333	-0.190797697	-60.49027778	23.07361111	-0.043536268
7.35	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-683.0038333	160.9290833	-0.192321466	-44.9	16.8375	-0.032652201
7.4	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-685.7601944	162.5504722	-0.195151324	-51.13611111	23.69722222	-0.043536268
7.45	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-688.5165556	164.1718611	-0.197981181	-57.37222222	30.55694445	-0.054420336
7.5	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-691.2729167	165.79325	-0.200811039	-63.60833333	37.41666667	-0.065304403
7.55	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-694.2413056	167.5393611	-0.203858578	-63.60833333	37.41666667	-0.065304403
7.6	-3.089232776	-0.087266463	0.7696902	1.506219144	-1.6109389	-2.504547477	0	0	0	0	0	0	-697.2096944	169.2854722	-0.206906116	-63.60833333	37.41666667	-0.065304403
