0.000000	0.319136	0.094291	-1.439640	-0.237733	-1.604869	-0.093996	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.000000	0.319136	0.094291	-1.439640	-0.237733	-1.604869	-0.093996	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.000000	0.319136	0.094285	-1.439640	-0.237733	-1.604869	-0.093996	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3.000000	0.319136	0.094291	-1.439640	-0.237733	-1.604869	-0.093996	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4.000000	0.319136	0.094291	-1.439640	-0.237733	-1.604869	-0.093996	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.000000	0.319136	0.094291	-1.439633	-0.237733	-1.604869	-0.093996	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.333333	0.319136	0.094285	-1.439633	-0.237733	-1.604869	-0.093996	0.029413	0.000068	0.010949	-0.001985	0.000000	0.017235
5.666667	0.348785	0.133950	-1.454993	-0.243561	-1.573686	-0.082506	0.061127	0.111740	-0.054691	0.005236	0.067227	0.016275
6.353205	0.334458	0.129334	-1.458813	-0.235222	-1.572813	-0.084338	-0.193581	-0.084641	-0.036418	0.111974	-0.001506	-0.030365
7.881731	0.059740	0.019826	-1.503890	-0.098824	-1.574685	-0.125635	-0.187306	-0.077047	-0.031265	0.094340	-0.001410	-0.024832
8.381394	-0.163263	-0.068779	-1.540513	0.012237	-1.576071	-0.159067	-0.193694	-0.062682	-0.023798	0.044838	-0.000086	-0.040888
8.714727	-0.163002	-0.068866	-1.539878	0.010142	-1.576236	-0.173292	0.018862	-0.001663	0.020103	-0.077205	-0.007304	-0.597223
9.048061	-0.148153	-0.070359	-1.524973	-0.047444	-1.581579	-0.581786	0.043534	-0.004343	0.042889	-0.169844	-0.016419	-1.174956
9.381394	-0.134180	-0.071722	-1.511025	-0.102625	-1.586708	-0.972556	0.042800	-0.004513	0.042427	-0.175868	-0.015967	-1.259488
9.714727	-0.117626	-0.073507	-1.494011	-0.167629	-1.592749	-1.433235	0.057967	-0.006057	0.060983	-0.237228	-0.022818	-1.601383
10.048061	-0.096344	-0.075579	-1.472324	-0.251929	-1.600593	-2.030826	0.040275	-0.003291	0.037272	-0.153007	-0.016937	-1.038922
10.381394	-0.092568	-0.086776	-1.660161	-0.059710	-1.601078	-2.089275	0.005611	-0.069392	-0.713617	0.944189	0.001552	-0.107585
10.714727	-0.091175	-0.133720	-1.683856	0.011044	-1.600835	-2.087656	0.002588	-0.090447	0.105384	-0.012662	0.000517	0.004480
11.048061	-0.090142	-0.110310	-1.584887	-0.079044	-1.606440	-2.086095	-0.144078	0.199456	0.942584	-0.915990	-0.072593	0.382489
12.135935	-0.293891	-0.081955	-1.278641	-0.300216	-1.604520	-1.795827	-0.312259	-0.038735	0.147874	-0.017386	0.030106	0.391296
13.064315	-0.717894	-0.139966	-1.139421	-0.308177	-1.572871	-1.208408	-0.294191	-0.034187	0.079830	-0.004952	0.022931	0.246490
14.861391	-0.954130	-0.095753	-1.272488	-0.226806	-1.580018	-1.406638	-0.206150	0.051001	-0.158125	0.098720	-0.011355	-0.182039
16.934962	-1.427540	0.009997	-1.586031	-0.044603	-1.599749	-1.921035	-0.214023	0.048419	-0.151692	0.086002	-0.009238	-0.199773
18.177166	-1.691906	-0.148016	-1.552227	0.062046	-1.609552	-2.195430	-0.079520	-0.323317	0.368571	-0.045530	0.003990	-0.095885
19.009419	-1.654406	-0.675635	-0.814867	-0.150127	-1.605461	-2.125927	0.025155	-0.459616	0.717573	-0.280972	0.003185	0.045234
19.342752	-1.657430	-0.739214	-0.785044	-0.072470	-1.592244	-2.130979	-0.036567	0.256378	-1.007887	1.226556	0.125599	-0.036724
19.676086	-1.668932	-0.680388	-1.004849	0.157332	-1.572619	-2.152088	-0.023179	0.038055	-0.062938	0.008145	-0.000711	-0.097448
20.009419	-1.678121	-0.575017	-1.031823	0.078811	-1.570758	-2.193695	0.044617	0.358464	-0.160963	-0.228399	0.004073	0.073595
21.029588	-1.592744	-0.400146	-1.220823	0.085812	-1.575431	-2.096412	0.153116	0.273811	-0.266081	-0.022990	-0.009188	0.166359
