time,Robot_ImpactVel_1,Robot_ImpactVel_2,Robot_ImpactVel_3,Robot_ImpactVel_4,Robot_ImpactVel_5,Robot_ImpactVel_6,Robot_ImpactVel_7,Robot_ImpactVel_8,Robot_ImpactVel_9,EE_ImpactVel_0,Robot_CRI_1,Robot_CRI_2,Robot_CRI_3,Robot_CRI_4,Robot_CRI_5,Robot_CRI_6,Robot_CRI_7,Robot_CRI_8,Robot_CRI_9,EE_CRI_0,Robot_modi_velocity_percentage1,Robot_modi_velocity_percentage2,Robot_modi_velocity_percentage3,Robot_modi_velocity_percentage4,Robot_modi_velocity_percentage5,Robot_modi_velocity_percentage6,Robot_modi_velocity_percentage7,Robot_modi_velocity_percentage8,Robot_modi_velocity_percentage9,EE_modi_velocity_percentage0,Robot_PFLFlag_1,Robot_PFLFlag_2,Robot_PFLFlag_3,Robot_PFLFlag_4,Robot_PFLFlag_5,Robot_PFLFlag_6,Robot_PFLFlag_7,Robot_PFLFlag_8,Robot_PFLFlag_9,EE_PFLFlag_0,max_ImpactVel,max_CRI,max_modi_velocity_percentage
39.000000,0.000000,0.930907,16.907041,16.255066,17.100039,17.609014,17.484278,60.868924,62.958715,19.915282,0.000000,0.043259,0.186211,0.046332,0.191055,0.066528,0.200172,0.175053,0.518611,0.368179,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,62.958715,0.518611,300.000000,
40.000000,0.000000,0.891341,16.768031,16.139960,16.815068,17.309775,17.305718,59.204393,61.432976,19.823815,0.000000,0.041309,0.185991,0.046276,0.191397,0.056616,0.201023,0.169890,0.513086,0.368906,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,61.432976,0.513086,300.000000,
41.000000,0.000000,0.226941,10.695970,10.535462,56.584377,56.602950,60.083137,62.321066,63.351130,60.098778,0.000000,0.000929,0.137200,0.029723,0.117445,0.117864,0.000000,0.020289,0.352722,0.135920,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,63.351130,0.352722,300.000000,
42.000000,0.000000,0.512110,12.515606,12.153829,129.181185,129.127060,128.818006,128.847652,128.844918,128.814462,0.000000,0.016333,0.155009,0.024519,0.231948,0.228294,0.007549,0.000004,0.124567,0.184972,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,129.181185,0.231948,300.000000,
43.000000,0.000000,0.307565,10.163594,9.947260,10.187525,10.366880,10.398288,10.508550,10.610543,10.513560,0.000000,0.003596,0.132110,0.022122,0.148114,0.113832,0.143766,0.026244,0.199288,0.245179,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.610543,0.245179,300.000000,
44.000000,0.000000,0.177672,17.816044,17.690795,243.180517,243.197251,240.553734,239.207140,239.199439,240.609360,0.000000,0.000196,0.192141,0.030791,0.301432,0.299291,0.137674,0.114153,0.001285,0.002044,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,243.197251,0.301432,300.000000,
45.000000,0.000000,19.379582,36.386550,25.387280,92.322488,93.360094,105.563412,114.784935,115.356840,104.191998,0.000000,0.193468,0.249301,0.078037,0.485973,0.446848,0.564940,0.302357,0.623767,0.687128,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,284.291922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,115.356840,0.687128,284.291922,
46.000000,0.000000,27.232943,27.734037,24.319810,105.317451,105.631137,121.621330,162.435080,161.255729,119.349620,0.000000,0.228461,0.132242,0.075901,0.341833,0.521989,0.548764,0.488624,0.764229,0.794838,300.000000,300.000000,300.000000,300.000000,286.859271,288.270074,253.414471,204.163753,217.096501,182.735730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,162.435080,0.794838,182.735730,
47.000000,0.000000,27.889132,26.166756,22.992798,105.658880,105.846561,122.312431,176.186818,174.880046,120.505718,0.000000,0.231494,0.131796,0.072009,0.342270,0.522693,0.550199,0.530472,0.792670,0.797413,300.000000,300.000000,300.000000,300.000000,286.210438,287.499080,251.939245,187.859395,197.767558,180.349172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,176.186818,0.797413,180.349172,
48.000000,0.000000,25.035943,22.153250,18.718219,92.825412,93.074866,107.858725,157.956031,156.684979,106.680498,0.000000,0.218702,0.130880,0.057056,0.302208,0.497114,0.523779,0.478705,0.759502,0.766878,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,285.252094,209.046458,216.525112,204.786117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,157.956031,0.766878,204.786117,
49.000000,0.000000,27.063484,21.473305,18.905123,98.425885,98.424200,114.491867,155.758252,154.256837,113.665929,0.000000,0.227872,0.126823,0.058089,0.318875,0.508534,0.536133,0.470882,0.753446,0.782714,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,268.966064,212.172419,221.506780,191.452479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,155.758252,0.782714,191.452479,
50.000000,0.000000,28.694625,21.684394,17.433493,101.839676,102.037528,119.033771,136.702465,135.240135,118.705227,0.000000,0.235365,0.152023,0.052560,0.331332,0.515989,0.545307,0.413061,0.714353,0.794227,300.000000,300.000000,300.000000,300.000000,296.230100,297.373383,257.933954,241.479033,252.692939,183.223008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,136.702465,0.794227,183.223008,
51.000000,0.000000,25.468923,19.981222,12.725905,88.037824,89.028972,103.863218,93.826052,93.690219,103.927181,0.000000,0.220892,0.172792,0.036058,0.291382,0.500294,0.516336,0.290496,0.631686,0.762027,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,295.819949,300.000000,300.000000,208.918277,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,103.927181,0.762027,208.918277,
