0.000000	3.550994	-1.822156	2.196732	-1.968036	-1.522714	-1.153659	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.033333	3.551179	-1.822128	2.196705	-1.968043	-1.522719	-1.153473	0.032411	0.004894	-0.004747	-0.001131	-0.000825	0.032421
0.066667	3.556901	-1.821264	2.195867	-1.968242	-1.522864	-1.147750	0.385251	0.058172	-0.056422	-0.013448	-0.009802	0.385369
0.100776	3.576733	-1.818270	2.192962	-1.968935	-1.523369	-1.127911	0.785723	0.118642	-0.115073	-0.027426	-0.019992	0.785962
0.152460	3.610501	-1.813171	2.188017	-1.970113	-1.524228	-1.094133	0.788601	0.119077	-0.115495	-0.027527	-0.020065	0.788841
0.221812	3.658250	-1.805961	2.181024	-1.971780	-1.525443	-1.046370	0.788974	0.119133	-0.115549	-0.027540	-0.020075	0.789214
0.309002	3.719935	-1.796647	2.171990	-1.973933	-1.527013	-0.984666	0.787648	0.118933	-0.115355	-0.027494	-0.020041	0.787888
0.410572	3.795527	-1.785232	2.160919	-1.976572	-1.528936	-0.909051	0.796911	0.120332	-0.116712	-0.027817	-0.020277	0.797154
0.493985	3.869500	-1.774062	2.150085	-1.979154	-1.530818	-0.835055	0.803029	0.121256	-0.117608	-0.028030	-0.020433	0.803274
0.559917	3.929493	-1.765004	2.141299	-1.981248	-1.532345	-0.775043	0.804238	0.121438	-0.117785	-0.028073	-0.020463	0.804483
0.608496	3.975550	-1.758049	2.134553	-1.982856	-1.533517	-0.728972	0.804185	0.121430	-0.117777	-0.028071	-0.020462	0.804430
0.641829	4.007627	-1.753206	2.129856	-1.983975	-1.534333	-0.696886	0.753247	0.113739	-0.110317	-0.026293	-0.019166	0.753476
0.675163	4.025767	-1.750467	2.127199	-1.984609	-1.534794	-0.678741	0.334495	0.050508	-0.048989	-0.011676	-0.008511	0.334597
0.708496	4.030331	-1.749500	2.126458	-1.984972	-1.534912	-0.674173	0.031911	0.084282	-0.025411	-0.059621	-0.001262	0.032565
0.741829	4.034034	-1.739721	2.123510	-1.991890	-1.535058	-0.670394	0.190506	0.503161	-0.151704	-0.355937	-0.007536	0.194413
0.775163	4.043032	-1.715956	2.116345	-2.008701	-1.535414	-0.661212	0.349101	0.922040	-0.277996	-0.652252	-0.013810	0.356261
0.812031	4.057307	-1.678251	2.104976	-2.035373	-1.535979	-0.646643	0.459016	1.212345	-0.365524	-0.857614	-0.018158	0.468430
0.862581	4.076878	-1.626562	2.089392	-2.071939	-1.536753	-0.626671	0.439359	1.160429	-0.349871	-0.820889	-0.017380	0.448370
0.924782	4.101722	-1.560944	2.069608	-2.118357	-1.537736	-0.601318	0.436907	1.153953	-0.347919	-0.816308	-0.017283	0.445868
0.972646	4.126250	-1.496160	2.050076	-2.164185	-1.538706	-0.576286	0.457326	1.207883	-0.364179	-0.854458	-0.018091	0.466706
1.005979	4.145501	-1.445317	2.034746	-2.200152	-1.539468	-0.556641	0.498087	1.315540	-0.396637	-0.930615	-0.019703	0.508303
1.039313	4.159456	-1.408458	2.023633	-2.226226	-1.540020	-0.542399	0.339492	0.896661	-0.270345	-0.634299	-0.013430	0.346455
1.072646	4.168134	-1.385539	2.016723	-2.242438	-1.540363	-0.533544	0.180897	0.477782	-0.144052	-0.337983	-0.007156	0.184607
1.105979	4.171516	-1.376606	2.014030	-2.248758	-1.540497	-0.530092	0.022302	0.058903	-0.017759	-0.041668	-0.000882	0.022759
1.139313	4.166417	-1.377444	2.015464	-2.249600	-1.540609	-0.527477	-0.359976	-0.068970	0.103270	-0.051441	-0.007674	0.178589
1.182754	4.147425	-1.381083	2.020912	-2.252314	-1.541014	-0.518055	-0.597635	-0.114504	0.171450	-0.085403	-0.012740	0.296495
1.249195	4.114493	-1.387393	2.030360	-2.257020	-1.541716	-0.501717	-0.600895	-0.115129	0.172385	-0.085868	-0.012809	0.298112
1.337885	4.067576	-1.396382	2.043819	-2.263725	-1.542716	-0.478440	-0.607590	-0.116412	0.174306	-0.086825	-0.012952	0.301434
1.447966	4.006719	-1.408042	2.061278	-2.272421	-1.544013	-0.448248	-0.616363	-0.118092	0.176823	-0.088079	-0.013139	0.305787
1.578960	3.931876	-1.422381	2.082749	-2.283116	-1.545609	-0.411118	-0.624552	-0.119661	0.179172	-0.089249	-0.013314	0.309849
1.728196	3.843094	-1.439391	2.108219	-2.295804	-1.547501	-0.367072	-0.641768	-0.122960	0.184111	-0.091709	-0.013681	0.318390
1.887550	3.741239	-1.458906	2.137439	-2.310359	-1.549673	-0.316540	-0.657150	-0.125907	0.188523	-0.093907	-0.014009	0.326021
2.042055	3.636519	-1.478970	2.167481	-2.325323	-1.551905	-0.264587	-0.677777	-0.129859	0.194441	-0.096855	-0.014448	0.336255
2.190517	3.531800	-1.499034	2.197523	-2.340288	-1.554137	-0.212634	-0.705363	-0.135144	0.202355	-0.100797	-0.015036	0.349941
2.333274	3.427080	-1.519098	2.227565	-2.355252	-1.556370	-0.160681	-0.733553	-0.140545	0.210442	-0.104825	-0.015637	0.363926
2.452662	3.329037	-1.537882	2.255692	-2.369263	-1.558460	-0.112041	-0.762863	-0.146161	0.218850	-0.109014	-0.016262	0.378467
2.550143	3.244931	-1.553997	2.279820	-2.381282	-1.560253	-0.070314	-0.791063	-0.151564	0.226940	-0.113044	-0.016863	0.392458
2.628153	3.174809	-1.567432	2.299936	-2.391302	-1.561747	-0.035526	-0.809529	-0.155102	0.232238	-0.115683	-0.017257	0.401619
2.686795	3.118628	-1.578196	2.316054	-2.399330	-1.562945	-0.007654	-0.838784	-0.160707	0.240631	-0.119863	-0.017881	0.416133
2.728245	3.076432	-1.586280	2.328159	-2.405360	-1.563845	0.013280	-0.849840	-0.162826	0.243802	-0.121443	-0.018116	0.421618
2.761579	3.048177	-1.591694	2.336265	-2.409398	-1.564447	0.027298	-0.637898	-0.122218	0.183000	-0.091156	-0.013598	0.316470
2.794912	3.033906	-1.594428	2.340359	-2.411437	-1.564751	0.034378	-0.219019	-0.041963	0.062832	-0.031298	-0.004669	0.108658
2.828245	3.030645	-1.595181	2.341329	-2.411604	-1.564795	0.033741	-0.168624	-0.048419	0.052666	0.013606	-0.000318	-0.199860
2.861579	3.019125	-1.598489	2.344927	-2.410674	-1.564816	0.020087	-0.522038	-0.149897	0.163046	0.042122	-0.000984	-0.618739
2.902668	2.995843	-1.605174	2.352198	-2.408795	-1.564860	-0.007508	-0.710206	-0.203928	0.221815	0.057305	-0.001339	-0.841764
2.960695	2.960761	-1.615247	2.363155	-2.405965	-1.564926	-0.049088	-0.705913	-0.202695	0.220475	0.056958	-0.001331	-0.836676
