time,Robot_ImpactVel_1,Robot_ImpactVel_2,Robot_ImpactVel_3,Robot_ImpactVel_4,Robot_ImpactVel_5,Robot_ImpactVel_6,Robot_ImpactVel_7,EE_ImpactVel_0,Robot_CRI_1,Robot_CRI_2,Robot_CRI_3,Robot_CRI_4,Robot_CRI_5,Robot_CRI_6,Robot_CRI_7,EE_CRI_0,Robot_modi_velocity_percentage1,Robot_modi_velocity_percentage2,Robot_modi_velocity_percentage3,Robot_modi_velocity_percentage4,Robot_modi_velocity_percentage5,Robot_modi_velocity_percentage6,Robot_modi_velocity_percentage7,EE_modi_velocity_percentage0,Robot_PFLFlag_1,Robot_PFLFlag_2,Robot_PFLFlag_3,Robot_PFLFlag_4,Robot_PFLFlag_5,Robot_PFLFlag_6,Robot_PFLFlag_7,EE_PFLFlag_0,max_ImpactVel,max_CRI,max_modi_velocity_percentage
6.500000,0.000000,180.416856,101.935332,84.622095,315.505304,301.678935,459.029998,338.415665,0.000000,0.575625,0.395620,0.443452,0.935861,0.765454,1.137283,0.794835,300.000000,170.537235,300.000000,300.000000,106.714130,130.064497,84.202618,135.829221,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,459.029998,1.137283,84.202618,
6.600000,0.000000,178.773980,99.029223,82.865163,309.996015,295.147793,450.678110,330.393712,0.000000,0.570321,0.392955,0.432079,0.915063,0.747641,1.143395,0.788015,300.000000,172.065207,300.000000,300.000000,108.932303,133.176658,84.154597,138.412654,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,450.678110,1.143395,84.154597,
6.700000,0.000000,179.142176,98.325848,81.953983,307.415370,291.471595,446.803248,327.610681,0.000000,0.571720,0.394079,0.384458,0.904972,0.738030,1.152056,0.788517,300.000000,171.685100,300.000000,300.000000,110.291169,135.034075,83.154904,138.049085,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,446.803248,1.152056,83.154904,
6.800000,0.000000,179.463187,97.719129,81.857654,304.506898,287.261453,442.119362,325.347365,0.000000,0.572964,0.393072,0.382657,0.894296,0.727392,1.153554,0.787407,300.000000,171.094837,300.000000,300.000000,111.567207,137.064523,83.411183,138.715612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,442.119362,1.153554,83.411183,
6.900000,0.000000,179.295862,98.162756,81.305526,300.367582,282.215117,436.196237,322.397164,0.000000,0.572579,0.393899,0.381516,0.879084,0.713391,1.134496,0.785637,300.000000,171.481446,300.000000,300.000000,113.482753,139.829849,85.430935,139.182555,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,436.196237,1.134496,85.430935,
7.000000,0.000000,178.356950,97.522849,82.178800,295.643761,276.211873,428.691031,318.072184,0.000000,0.569614,0.393291,0.381919,0.859905,0.695756,1.116465,0.781171,300.000000,172.355504,300.000000,300.000000,115.948041,143.448716,87.428990,140.143610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,428.691031,1.116465,87.428990,
7.100000,0.000000,170.177378,94.467124,78.790485,278.881397,259.659780,404.446764,302.448005,0.000000,0.542537,0.417988,0.372057,0.806917,0.673914,1.063025,0.755419,300.000000,180.395092,300.000000,300.000000,123.481298,152.871810,92.870861,146.253970,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,404.446764,1.063025,92.870861,
7.200000,0.000000,148.854120,83.724016,70.406708,240.240672,222.251454,348.006652,264.513220,0.000000,0.500403,0.418214,0.347057,0.718520,0.624723,0.934325,0.653507,300.000000,206.368811,300.000000,300.000000,143.682898,178.957208,107.833706,171.855200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,348.006652,0.934325,107.833706,
7.300000,0.000000,118.060306,67.323858,56.743911,188.454250,173.655164,272.892446,209.102944,0.000000,0.449215,0.379275,0.301977,0.634195,0.552338,0.739812,0.512088,300.000000,260.295060,300.000000,300.000000,183.540384,229.413181,137.533878,220.071191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,272.892446,0.739812,137.533878,
7.400000,0.000000,81.500849,46.731816,40.094149,129.235478,118.532799,186.917017,143.736234,0.000000,0.382192,0.308034,0.241804,0.527379,0.468572,0.651450,0.347170,300.000000,300.000000,300.000000,300.000000,269.003089,300.000000,200.980426,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,186.917017,0.651450,200.980426,
7.500000,0.000000,46.197524,26.717857,22.950075,72.716321,66.528198,105.212943,81.304061,0.000000,0.275985,0.224321,0.179703,0.403129,0.357074,0.520282,0.189413,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,105.212943,0.520282,300.000000,
7.600000,0.000000,18.916725,11.034314,9.396594,29.731009,27.210687,43.006445,33.317102,0.000000,0.170819,0.132935,0.103572,0.238738,0.215375,0.327666,0.071875,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.006445,0.327666,300.000000,
7.700000,0.000000,4.261017,2.694239,1.920064,6.511589,6.043629,9.549572,7.907502,0.000000,0.076652,0.066818,0.061473,0.091960,0.090583,0.140302,0.018029,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.549572,0.140302,300.000000,
7.800000,0.000000,2.535706,1.766450,0.991096,3.619321,3.382053,5.503170,5.099439,0.000000,0.068239,0.060210,0.034417,0.068757,0.079104,0.100904,0.014580,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.503170,0.100904,300.000000,
7.900000,0.000000,12.587515,9.235313,4.500019,17.866578,16.964683,27.484909,25.088518,0.000000,0.134760,0.101748,0.077613,0.053197,0.221636,0.213272,0.060710,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.484909,0.221636,300.000000,
8.000000,0.000000,41.469911,30.038748,15.035063,59.123543,55.919452,90.592962,82.993930,0.000000,0.258284,0.199947,0.175255,0.081910,0.413705,0.412188,0.209966,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.592962,0.413705,300.000000,
8.100000,0.000000,98.088226,71.021306,34.336761,141.380364,133.959036,216.150538,196.560175,0.000000,0.415013,0.333347,0.274414,0.117957,0.614032,0.608182,0.506430,300.000000,300.000000,300.000000,300.000000,300.000000,245.879967,186.549856,225.807321,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,216.150538,0.614032,186.549856,
8.200000,0.000000,144.645001,105.127721,48.114889,211.177091,200.770897,322.461859,288.907441,0.000000,0.493380,0.401704,0.339182,0.148461,0.742624,0.827670,0.725647,300.000000,212.455954,300.000000,300.000000,300.000000,163.997342,120.883580,152.784611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322.461859,0.827670,120.883580,
8.300000,0.000000,172.044769,124.083081,55.448604,255.261180,242.633682,388.166765,342.730527,0.000000,0.548871,0.432286,0.369880,0.166163,0.808805,1.030502,0.827912,300.000000,178.532710,283.418842,300.000000,300.000000,135.718349,96.711107,129.654128,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,388.166765,1.030502,96.711107,
8.400000,0.000000,184.268178,131.580093,58.045926,278.104627,264.086709,420.721626,367.090877,0.000000,0.589458,0.444911,0.373831,0.173937,0.835869,1.145509,0.870775,300.000000,166.710117,265.628664,300.000000,300.000000,124.639292,86.598579,120.860513,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,420.721626,1.145509,86.598579,
8.500000,0.000000,185.794590,132.331807,56.925297,284.489512,270.324164,428.860538,370.295327,0.000000,0.594442,0.446926,0.362423,0.172511,0.842436,1.189485,0.877937,300.000000,165.455457,263.164256,300.000000,300.000000,121.689187,82.953018,119.530480,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,428.860538,1.189485,82.953018,
8.600000,0.000000,185.557487,131.480901,55.825598,288.829232,274.403880,433.526967,369.721012,0.000000,0.593519,0.447116,0.352920,0.171261,0.845678,1.221559,0.880246,300.000000,165.683764,262.690713,300.000000,300.000000,119.865412,80.280983,118.609195,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,433.526967,1.221559,80.280983,
8.700000,0.000000,186.081701,131.462266,55.225724,294.387406,279.711772,440.019620,371.214888,0.000000,0.595128,0.447028,0.312638,0.170238,0.850381,1.250668,0.886418,300.000000,165.113676,262.872914,300.000000,300.000000,117.547516,77.779474,118.064427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,440.019620,1.250668,77.779474,
8.800000,0.000000,185.780677,131.392833,54.435132,298.679803,284.006224,444.780563,371.209549,0.000000,0.593973,0.446875,0.306148,0.167383,0.862316,1.269007,0.890900,300.000000,165.532569,263.213096,300.000000,300.000000,115.748438,76.106597,117.309656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,444.780563,1.269007,76.106597,
8.900000,0.000000,185.820000,131.159896,54.766926,303.467789,288.477763,450.028781,372.047798,0.000000,0.593953,0.446488,0.307266,0.166959,0.876415,1.283385,0.898129,300.000000,164.866691,263.761894,300.000000,300.000000,113.873959,74.679622,115.720251,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,450.028781,1.283385,74.679622,
9.000000,0.000000,185.997700,131.827297,54.922099,308.316584,293.325331,455.556204,374.331697,0.000000,0.594394,0.447527,0.305954,0.164158,0.891373,1.289037,0.908542,300.000000,165.397572,262.221425,300.000000,300.000000,112.022845,73.821592,114.209383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,455.556204,1.289037,73.821592,
9.100000,0.000000,185.814623,132.064306,55.692085,312.575213,297.447973,460.073228,376.047454,0.000000,0.593632,0.447912,0.305585,0.162734,0.904189,1.292522,0.918104,300.000000,165.588371,261.934084,300.000000,300.000000,110.456567,73.264464,112.732237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,460.073228,1.292522,73.264464,
9.200000,0.000000,186.357978,132.898634,57.171580,318.191108,302.825974,466.382620,380.229272,0.000000,0.595291,0.451118,0.305996,0.162416,0.920796,1.298822,0.923346,300.000000,165.138882,260.126714,300.000000,300.000000,108.321035,72.070126,111.938374,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,466.382620,1.298822,72.070126,
9.300000,0.000000,186.241163,133.822791,58.413173,322.507751,307.155763,471.112136,382.698964,0.000000,0.594750,0.471198,0.303864,0.159494,0.933997,1.300799,0.925156,300.000000,165.270629,258.383010,300.000000,300.000000,106.974892,71.613477,111.736101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,471.112136,1.300799,71.613477,
9.350738,0.000000,185.589760,133.760966,59.051417,323.513223,308.152648,471.897525,382.013045,0.000000,0.592500,0.488125,0.302503,0.157937,0.937117,1.298898,0.921724,300.000000,165.061751,258.189739,300.000000,300.000000,106.619923,71.747063,112.356435,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,471.897525,1.298898,71.747063,
