time,Robot_ImpactVel_1,Robot_ImpactVel_2,Robot_ImpactVel_3,Robot_ImpactVel_4,Robot_ImpactVel_5,Robot_ImpactVel_6,Robot_ImpactVel_7,EE_ImpactVel_0,Robot_CRI_1,Robot_CRI_2,Robot_CRI_3,Robot_CRI_4,Robot_CRI_5,Robot_CRI_6,Robot_CRI_7,EE_CRI_0,Robot_modi_velocity_percentage1,Robot_modi_velocity_percentage2,Robot_modi_velocity_percentage3,Robot_modi_velocity_percentage4,Robot_modi_velocity_percentage5,Robot_modi_velocity_percentage6,Robot_modi_velocity_percentage7,EE_modi_velocity_percentage0,Robot_PFLFlag_1,Robot_PFLFlag_2,Robot_PFLFlag_3,Robot_PFLFlag_4,Robot_PFLFlag_5,Robot_PFLFlag_6,Robot_PFLFlag_7,EE_PFLFlag_0,max_ImpactVel,max_CRI,max_modi_velocity_percentage
7.000000,0.000000,178.356950,97.522849,82.178800,295.643761,276.211873,428.691031,318.072184,0.000000,0.366254,0.262194,0.254612,0.522672,0.462800,0.625221,0.437456,300.000000,300.000000,300.000000,300.000000,205.642915,260.188678,198.090459,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,428.691031,0.625221,198.090459,
7.100000,0.000000,170.177378,94.467124,78.790485,278.881397,259.659780,404.446764,302.448005,0.000000,0.357295,0.278658,0.248038,0.511852,0.449276,0.595294,0.423035,300.000000,300.000000,300.000000,300.000000,219.017252,277.105890,208.272233,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,404.446764,0.595294,208.272233,
7.200000,0.000000,148.854120,83.724016,70.406708,240.240672,222.251454,348.006652,264.513220,0.000000,0.333602,0.278810,0.231371,0.479013,0.416482,0.523222,0.365964,300.000000,300.000000,300.000000,300.000000,254.581891,300.000000,238.928132,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,348.006652,0.523222,238.928132,
7.300000,0.000000,118.060306,67.323858,56.743911,188.454250,173.655164,272.892446,209.102944,0.000000,0.299477,0.252850,0.201318,0.422796,0.368225,0.479708,0.286769,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,272.892446,0.479708,300.000000,
7.400000,0.000000,81.500849,46.731816,40.094149,129.235478,118.532799,186.917017,143.736234,0.000000,0.254795,0.205356,0.161203,0.351586,0.312381,0.434300,0.194415,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,186.917017,0.434300,300.000000,
7.500000,0.000000,46.197524,26.717857,22.950075,72.716321,66.528198,105.212943,81.304061,0.000000,0.183990,0.149547,0.119802,0.268753,0.238049,0.346854,0.106071,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,105.212943,0.346854,300.000000,
7.600000,0.000000,18.916725,11.034314,9.396594,29.731009,27.210687,43.006445,33.317102,0.000000,0.113879,0.088623,0.069048,0.159159,0.143583,0.218444,0.040250,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.006445,0.218444,300.000000,
7.700000,0.000000,4.261017,2.694239,1.920064,6.511589,6.043629,9.549572,7.907502,0.000000,0.051102,0.044545,0.040982,0.061306,0.060389,0.093535,0.010096,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.549572,0.093535,300.000000,
7.800000,0.000000,2.535706,1.766450,0.991096,3.619321,3.382053,5.503170,5.099439,0.000000,0.045492,0.040140,0.022944,0.045838,0.052736,0.067269,0.008165,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.503170,0.067269,300.000000,
7.900000,0.000000,12.587515,9.235313,4.500019,17.866578,16.964683,27.484909,25.088518,0.000000,0.089840,0.067832,0.051742,0.035465,0.147758,0.142182,0.033997,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.484909,0.147758,300.000000,
8.000000,0.000000,41.469911,30.038748,15.035063,59.123543,55.919452,90.592962,82.993930,0.000000,0.172190,0.133298,0.116837,0.054607,0.275804,0.274792,0.117581,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.592962,0.275804,300.000000,
8.100000,0.000000,98.088226,71.021306,34.336761,141.380364,133.959036,216.150538,196.560175,0.000000,0.276675,0.222231,0.182943,0.078638,0.409354,0.405455,0.283601,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,216.150538,0.409354,300.000000,
8.200000,0.000000,144.645001,105.127721,48.114889,211.177091,200.770897,322.461859,288.907441,0.000000,0.328920,0.267803,0.226121,0.098974,0.495083,0.491722,0.406362,300.000000,300.000000,300.000000,300.000000,300.000000,293.318117,269.560414,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322.461859,0.495083,269.560414,
8.300000,0.000000,172.044769,124.083081,55.448604,255.261180,242.633682,388.166765,342.730527,0.000000,0.359361,0.288191,0.246587,0.110775,0.539204,0.577081,0.463631,300.000000,300.000000,300.000000,300.000000,300.000000,243.005613,217.322131,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,388.166765,0.577081,217.322131,
8.400000,0.000000,184.268178,131.580093,58.045926,278.104627,264.086709,420.721626,367.090877,0.000000,0.372658,0.296607,0.249221,0.115958,0.557246,0.641485,0.487634,300.000000,296.024496,300.000000,300.000000,300.000000,223.559784,196.857957,290.545974,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,420.721626,0.641485,196.857957,
8.500000,0.000000,185.794590,132.331807,56.925297,284.489512,270.324164,428.860538,370.295327,0.000000,0.374286,0.297951,0.241616,0.115007,0.561624,0.666112,0.491645,300.000000,293.330033,300.000000,300.000000,300.000000,218.730637,190.082975,289.549304,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,428.860538,0.666112,190.082975,
8.600000,0.000000,185.557487,131.480901,55.825598,288.829232,274.403880,433.526967,369.721012,0.000000,0.374022,0.298077,0.235280,0.114174,0.563785,0.684073,0.492938,300.000000,294.065286,300.000000,300.000000,300.000000,215.896261,185.597887,290.314495,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,433.526967,0.684073,185.597887,
8.700000,0.000000,186.081701,131.462266,55.225724,294.387406,279.711772,440.019620,371.214888,0.000000,0.374575,0.298018,0.208426,0.113492,0.566921,0.700374,0.496394,300.000000,293.316935,300.000000,300.000000,300.000000,212.397351,181.447804,288.884323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,440.019620,0.700374,181.447804,
8.800000,0.000000,185.780677,131.392833,54.435132,298.679803,284.006224,444.780563,371.209549,0.000000,0.374242,0.297917,0.204099,0.111589,0.569321,0.710644,0.498904,300.000000,293.836423,300.000000,300.000000,300.000000,208.984779,178.585095,289.050469,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,444.780563,0.710644,178.585095,
8.900000,0.000000,185.820000,131.159896,54.766926,303.467789,288.477763,450.028781,372.047798,0.000000,0.374274,0.297659,0.204844,0.111306,0.571580,0.718695,0.502952,300.000000,293.755027,300.000000,300.000000,300.000000,207.201392,177.036728,287.656662,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,450.028781,0.718695,177.036728,
9.000000,0.000000,185.997700,131.827297,54.922099,308.316584,293.325331,455.556204,374.331697,0.000000,0.374454,0.298351,0.203969,0.109439,0.574277,0.721861,0.508784,300.000000,293.648492,300.000000,300.000000,300.000000,204.502186,176.492410,285.245509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,455.556204,0.721861,176.492410,
9.100000,0.000000,185.814623,132.064306,55.692085,312.575213,297.447973,460.073228,376.047454,0.000000,0.374250,0.298608,0.203724,0.108489,0.576323,0.723812,0.514138,300.000000,294.035930,300.000000,300.000000,300.000000,202.350238,175.701430,283.044116,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,460.073228,0.723812,175.701430,
9.200000,0.000000,186.357978,132.898634,57.171580,318.191108,302.825974,466.382620,380.229272,0.000000,0.374822,0.300745,0.203997,0.108277,0.579145,0.727341,0.517074,300.000000,292.876719,300.000000,300.000000,300.000000,199.466153,174.012028,281.816258,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,466.382620,0.727341,174.012028,
9.300000,0.000000,186.241163,133.822791,58.413173,322.507751,307.155763,471.112136,382.698964,0.000000,0.374689,0.314132,0.202576,0.106329,0.581259,0.728447,0.518088,300.000000,293.573794,300.000000,300.000000,300.000000,197.411169,174.796724,283.833872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,471.112136,0.728447,174.796724,
9.350738,0.000000,185.589760,133.760966,59.051417,323.513223,308.152648,471.897525,382.013045,0.000000,0.373991,0.325417,0.201669,0.105291,0.581490,0.727383,0.516166,300.000000,294.540147,300.000000,300.000000,300.000000,197.474319,174.998030,286.581949,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,471.897525,0.727383,174.998030,
